FID_,X,Y,ID,trueMining,NDVI,SAVI,EVI,year,sensor
,-82.59230819,37.75282868,160,0,0.8448,0.6522,1.0053,2014,8
,-82.60723856,37.7012129,161,0,0.8332,0.6736,1.0854,2014,8
,-82.61873565,37.74924991,162,0,0.6714,0.4614,0.655,2014,8
,-82.55588087,37.81752453,163,0,0.8187,0.6273,0.9524,2014,8
,-82.50286791,37.78309457,164,0,0.7824,0.5519,0.8888,2014,8
,-82.49974235,37.7240515,165,0,0.8474,0.711,1.1714,2014,8
,-82.6196555,37.71110773,166,0,0.8049,0.6408,1.0714,2014,8
,-82.64024274,37.72608936,167,0,0.8072,0.5525,0.8468,2014,8
,-82.60162015,37.67369573,168,0,0.7405,0.5172,0.8013,2014,8
,-82.59386598,37.72879739,169,0,0.6338,0.3704,0.5434,2014,8
,-82.46723389,37.72468139,170,0,0.7836,0.5915,0.9715,2014,8
,-82.65351656,37.73912075,171,0,0.7957,0.5857,0.9282,2014,8
,-82.61990373,37.70414766,172,0,0.8305,0.6688,1.0884,2014,8
,-82.54753059,37.78676294,173,0,0.7936,0.578,0.8789,2014,8
,-82.51385352,37.71940857,174,0,0.8332,0.6804,1.1058,2014,8
,-82.48798802,37.79639853,175,0,0.8385,0.6612,1.0679,2014,8
,-82.62247167,37.80026673,176,0,0.819,0.6127,0.9798,2014,8
,-82.48223236,37.71063196,177,0,0.8087,0.5913,0.9094,2014,8
,-82.55106817,37.67961217,178,0,0.858,0.7406,1.224,2014,8
,-82.65088262,37.73771243,179,0,0.3622,0.2058,0.3129,2014,8
,-82.47267796,37.7590011,180,0,0.8129,0.6277,0.9717,2014,8
,-82.59678731,37.76916274,181,0,0.8358,0.6108,0.9419,2014,8
,-82.48920748,37.72842655,182,0,0.8274,0.7018,1.1738,2014,8
,-82.55816161,37.75613049,183,0,0.826,0.5679,0.8673,2014,8
,-82.55912986,37.68158538,184,0,0.8131,0.553,0.8431,2014,8
,-82.51100483,37.69750671,185,0,0.8475,0.7061,1.1598,2014,8
,-82.60684982,37.69784378,186,0,0.8404,0.7237,1.223,2014,8
,-82.57855359,37.67466443,187,0,0.8443,0.6936,1.1371,2014,8
,-82.4891104,37.7757555,188,0,0.8208,0.6351,0.9772,2014,8
,-82.61147926,37.71372624,189,0,0.7903,0.5546,0.8318,2014,8
,-82.49620541,37.72809489,190,0,0.835,0.7008,1.1795,2014,8
,-82.5445641,37.67157589,191,0,0.8409,0.7004,1.1604,2014,8
,-82.51606658,37.69819418,192,0,0.8415,0.6698,1.0952,2014,8
,-82.54809376,37.67055878,193,0,0.8278,0.6084,0.9371,2014,8
,-82.57561125,37.73361536,194,1,0.3391,0.2544,0.4507,2014,8
,-82.60749522,37.75305823,195,0,0.6314,0.4735,0.8008,2014,8
,-82.54962884,37.77208834,196,0,0.7753,0.5964,0.982,2014,8
,-82.55245847,37.71382849,197,0,0.8396,0.677,1.0445,2014,8
,-82.49770033,37.75042369,198,0,0.8073,0.6079,0.9346,2014,8
,-82.58603057,37.76238692,199,0,0.7991,0.5439,0.8322,2014,8
,-82.53161273,37.68785616,200,0,0.8271,0.6301,1.024,2014,8
,-82.60094645,37.71585821,201,0,0.7223,0.5083,0.8123,2014,8
,-82.53742908,37.72302886,202,0,0.6446,0.3932,0.5519,2014,8
,-82.59882272,37.69101348,203,0,0.8099,0.6221,1.017,2014,8
,-82.59275743,37.76716921,204,0,0.8384,0.6322,0.9796,2014,8
,-82.48828293,37.68797844,205,0,0.8508,0.6959,1.1463,2014,8
,-82.52509372,37.66528233,206,0,0.8376,0.6778,1.1199,2014,8
,-82.4729994,37.73399053,207,0,0.7774,0.5472,0.848,2014,8
,-82.58793856,37.70730786,208,0,0.8297,0.577,0.8854,2014,8
,-82.54235889,37.66941642,209,0,0.8564,0.7219,1.209,2014,8
,-82.57678689,37.75629313,210,0,0.8571,0.7205,1.1787,2014,8
,-82.50363415,37.72244894,211,0,0.7403,0.5383,0.8244,2014,8
,-82.51117661,37.74687577,212,0,0.7847,0.495,0.7481,2014,8
,-82.61073892,37.72441894,213,1,0.4842,0.2628,0.3926,2014,8
,-82.50078194,37.79262493,214,0,0.7962,0.5077,0.7701,2014,8
,-82.54954908,37.70084369,215,0,0.8283,0.6415,1.0806,2014,8
,-82.54253757,37.76595269,216,0,0.8095,0.5398,0.8236,2014,8
,-82.47717411,37.69374117,217,0,0.8229,0.6017,0.911,2014,8
,-82.61376192,37.70956222,218,0,0.8554,0.7496,1.2616,2014,8
,-82.58339822,37.68241739,219,0,0.8359,0.6814,1.1119,2014,8
,-82.54484654,37.8139852,220,0,0.8246,0.5944,0.912,2014,8
,-82.58897436,37.78999158,221,0,0.8354,0.6214,0.9566,2014,8
,-82.62251703,37.78509189,222,0,0.7715,0.5515,0.8274,2014,8
,-82.4948516,37.78352532,223,0,0.8127,0.5601,0.8507,2014,8
,-82.61363864,37.78369577,224,0,0.8044,0.5708,0.8789,2014,8
,-82.57009492,37.73632301,225,0,0.7786,0.5605,0.8594,2014,8
,-82.50393131,37.76810483,226,0,0.8352,0.6354,1.033,2014,8
,-82.54896306,37.71279254,227,0,0.7499,0.5355,0.8078,2014,8
,-82.53995497,37.70680543,228,0,0.8448,0.7203,1.1675,2014,8
,-82.477442,37.74981244,229,0,0.7762,0.5601,0.8756,2014,8
,-82.49367563,37.79518668,230,0,0.7566,0.5198,0.7968,2014,8
,-82.5515613,37.80866391,231,0,0.7971,0.5774,0.9043,2014,8
,-82.55331054,37.7251755,232,0,0.8549,0.7279,1.1856,2014,8
,-82.54531087,37.77909014,233,0,0.7896,0.5512,0.8368,2014,8
,-82.56188755,37.74278247,234,0,0.817,0.5939,0.9125,2014,8
,-82.49402288,37.68878223,235,0,0.8267,0.7055,1.1434,2014,8
,-82.51266859,37.75530732,236,0,0.7773,0.5832,0.9439,2014,8
,-82.54406009,37.69939776,237,0,0.826,0.5816,0.8876,2014,8
,-82.61247494,37.79077348,238,0,0.8039,0.5945,0.96,2014,8
,-82.56898688,37.79313245,239,0,0.6173,0.4406,0.6904,2014,8
,-82.55835609,37.78903371,240,0,0.778,0.5861,0.9278,2014,8
,-82.57132254,37.80730809,241,0,0.8067,0.6227,1.002,2014,8
,-82.59282938,37.68786808,242,0,0.7975,0.5322,0.808,2014,8
,-82.46581465,37.75766102,243,0,0.8426,0.6909,1.1309,2014,8
,-82.52217376,37.72243116,244,0,0.8622,0.7526,1.2702,2014,8
,-82.51945348,37.74634876,245,0,0.7425,0.5362,0.858,2014,8
,-82.48224197,37.74557236,246,0,0.8236,0.6261,0.9929,2014,8
,-82.51941673,37.67694808,247,0,0.8255,0.5696,0.8741,2014,8
,-82.5083103,37.70921762,248,0,0.8439,0.6835,1.117,2014,8
,-82.52122579,37.74970501,249,0,0.7098,0.5369,0.7896,2014,8
,-82.48926543,37.7425296,250,0,0.8091,0.6252,0.9653,2014,8
,-82.56947928,37.81238094,251,0,0.8434,0.6675,1.0282,2014,8
,-82.64032083,37.78216829,252,0,0.8112,0.7289,1.269,2014,8
,-82.65170407,37.74447734,253,0,0.7751,0.5437,0.8343,2014,8
,-82.65626865,37.75525498,254,0,0.7858,0.5387,0.8198,2014,8
,-82.62466905,37.70476179,255,0,0.8439,0.6848,1.1218,2014,8
,-82.50038681,37.73129413,256,0,0.8272,0.5849,0.8959,2014,8
,-82.53721938,37.66221206,257,0,0.8277,0.6774,1.1249,2014,8
,-82.63801929,37.77191728,258,0,0.8075,0.5312,0.8141,2014,8
,-82.47440269,37.78199677,259,0,0.8423,0.6682,1.0823,2014,8
,-82.48062137,37.73280037,260,0,0.8123,0.6025,0.9302,2014,8
,-82.48634247,37.72232991,261,0,0.8275,0.6363,1.0537,2014,8
,-82.63447798,37.727166,262,0,0.8199,0.6435,1.047,2014,8
,-82.47168329,37.72260737,263,0,0.7461,0.5055,0.7853,2014,8
,-82.630772,37.76294991,264,0,0.8413,0.6753,1.0896,2014,8
,-82.49478071,37.76811973,265,0,0.7992,0.5701,0.9628,2014,8
,-82.53633203,37.6732687,266,0,0.8443,0.6998,1.1668,2014,8
,-82.46864911,37.75999919,267,0,0.8127,0.608,0.9363,2014,8
,-82.5967639,37.81236219,268,0,0.8441,0.6543,1.0472,2014,8
,-82.51019184,37.79370696,269,0,0.7851,0.5771,0.8704,2014,8
,-82.58274022,37.70136205,270,0,0.8139,0.6814,1.1398,2014,8
,-82.5162188,37.71728316,271,0,0.8456,0.7024,1.1493,2014,8
,-82.58465233,37.77891766,272,0,0.8384,0.6543,1.0647,2014,8
,-82.57234141,37.74024571,273,0,0.7325,0.4967,0.7957,2014,8
,-82.64179014,37.7573727,274,0,0.8092,0.6694,1.0664,2014,8
,-82.46695278,37.72089895,275,0,0.7718,0.5063,0.7869,2014,8
,-82.50272525,37.6751917,276,0,0.8317,0.6069,0.9332,2014,8
,-82.54110771,37.66656217,277,0,0.8127,0.5445,0.8295,2014,8
,-82.57359656,37.75209632,278,0,0.829,0.6186,0.9545,2014,8
,-82.62798068,37.73858148,279,0,0.7615,0.5559,0.8437,2014,8
,-82.60160905,37.72780633,280,0,0.8228,0.5797,0.8846,2014,8
,-82.54747092,37.69851466,281,0,0.8342,0.6617,1.1197,2014,8
,-82.49156558,37.69543809,282,0,0.8386,0.6701,1.1221,2014,8
,-82.52235853,37.680218,283,0,0.8449,0.6899,1.1487,2014,8
,-82.50970944,37.75960247,284,0,0.8472,0.7479,1.2488,2014,8
,-82.5559998,37.80544625,285,0,0.8412,0.6577,1.0572,2014,8
,-82.53758901,37.76266903,286,0,0.8126,0.5991,0.9095,2014,8
,-82.51022055,37.76217817,287,0,0.8503,0.7062,1.1505,2014,8
,-82.51662121,37.79928148,288,0,0.8316,0.5966,0.9093,2014,8
,-82.49216512,37.71499096,289,0,0.6763,0.4279,0.6465,2014,8
,-82.54532328,37.73355671,290,0,0.7702,0.53,0.8093,2014,8
,-82.58647384,37.67317179,291,0,0.8412,0.6816,1.1157,2014,8
,-82.64813938,37.71015382,292,0,0.8,0.6274,1.0794,2014,8
,-82.52097783,37.74311581,293,0,0.7756,0.5557,0.8448,2014,8
,-82.59799835,37.7475461,294,0,0.8025,0.6632,1.1531,2014,8
,-82.61014636,37.71967219,295,0,0.4944,0.3751,0.5531,2014,8
,-82.61508867,37.72319976,296,1,0.5077,0.2163,0.3296,2014,8
,-82.56030136,37.81983849,297,0,0.8385,0.722,1.2343,2014,8
,-82.58213672,37.67851555,298,0,0.7077,0.4956,0.7409,2014,8
,-82.59548878,37.81222029,299,0,0.8462,0.7195,1.2479,2014,8
,-82.51625256,37.76688828,300,0,0.7997,0.6464,1.0267,2014,8
,-80.91331833,38.30534117,301,0,0.7618,0.6063,0.9551,2014,8
,-80.94656108,38.4071729,302,0,0.8491,0.6561,1.0383,2014,8
,-80.89296716,38.32322937,303,0,0.8598,0.6771,1.0537,2014,8
,-80.94885817,38.4072476,304,0,0.8333,0.6143,0.973,2014,8
,-80.98348983,38.35807107,305,1,0.5412,0.4139,0.5672,2014,8
,-80.91588041,38.30214534,306,0,0.6773,0.5066,0.7881,2014,8
,-81.01728433,38.37363315,307,0,0.8467,0.6972,1.1083,2014,8
,-81.01405018,38.36745126,308,0,0.7201,0.4743,0.7801,2014,8
,-80.91471581,38.37764397,309,0,0.8267,0.6436,1.0493,2014,8
,-80.9528984,38.38099482,310,0,0.8046,0.5789,0.8938,2014,8
,-81.05861576,38.35557987,311,1,0.5661,0.3676,0.5398,2014,8
,-80.89728576,38.38961709,312,0,0.8536,0.6675,1.0513,2014,8
,-81.00927309,38.27663545,313,0,0.8661,0.7493,1.2172,2014,8
,-81.04719793,38.33119381,314,0,0.5739,0.3715,0.5533,2014,8
,-80.92178157,38.33889238,315,0,0.8378,0.6844,1.066,2014,8
,-80.97879462,38.33820048,316,0,0.8091,0.6066,0.9454,2014,8
,-81.06344989,38.3308066,317,0,0.8415,0.6545,1.0642,2014,8
,-81.03901718,38.38500913,318,0,0.8197,0.6291,0.965,2014,8
,-80.93221212,38.39897026,319,0,0.8214,0.5443,0.8218,2014,8
,-80.93587772,38.39926076,320,0,0.8464,0.6124,0.9317,2014,8
,-80.91738616,38.32123728,321,0,0.8335,0.6198,0.9653,2014,8
,-80.90626898,38.28198097,322,0,0.7472,0.5871,0.9579,2014,8
,-81.0506461,38.31981915,323,0,0.6328,0.4633,0.7547,2014,8
,-81.01554231,38.35082489,324,0,0.7712,0.612,0.9737,2014,8
,-80.98511876,38.36309752,325,1,0.3775,0.2345,0.3186,2014,8
,-80.97111671,38.30148667,326,0,0.4643,0.2259,0.348,2014,8
,-81.03270113,38.38857404,327,0,0.8048,0.5593,0.8506,2014,8
,-81.05481805,38.36150677,328,1,0.4566,0.2751,0.4114,2014,8
,-80.99541552,38.3367864,329,0,0.5734,0.3456,0.5449,2014,8
,-80.98429584,38.26674891,330,0,0.7675,0.5734,0.8899,2014,8
,-80.90460917,38.28847556,331,0,0.8456,0.6404,1.015,2014,8
,-80.93929265,38.37483452,332,0,0.7425,0.5244,0.8388,2014,8
,-80.9203287,38.36377486,333,0,0.8345,0.6686,1.0796,2014,8
,-80.95145043,38.37010585,334,0,0.8477,0.6779,1.0673,2014,8
,-81.01023817,38.33023256,335,1,0.4885,0.2577,0.3867,2014,8
,-81.06205461,38.30258279,336,0,0.8556,0.6901,1.1021,2014,8
,-80.91454605,38.3983478,337,0,0.8359,0.6254,0.9417,2014,8
,-80.98557847,38.29410898,338,0,0.8354,0.6259,0.9835,2014,8
,-81.02351277,38.37775314,339,0,0.8485,0.6434,0.985,2014,8
,-80.90612554,38.30167283,340,0,0.8184,0.6571,1.0169,2014,8
,-80.92996291,38.31998237,341,0,0.8304,0.6493,1.0451,2014,8
,-81.01052876,38.30778898,342,0,0.7842,0.6028,0.9722,2014,8
,-80.89008044,38.36154731,343,0,0.8349,0.5981,0.9126,2014,8
,-81.04654475,38.35522594,344,0,0.7103,0.4913,0.8097,2014,8
,-80.93727349,38.34430176,345,0,0.8482,0.6642,1.0387,2014,8
,-81.00052435,38.39695186,346,0,0.7007,0.491,0.7791,2014,8
,-80.99751731,38.35374146,347,0,0.8125,0.6075,0.9413,2014,8
,-81.04445761,38.3555294,348,0,0.8489,0.712,1.1349,2014,8
,-80.90140819,38.37413567,349,0,0.8472,0.6366,0.9682,2014,8
,-81.05941876,38.31419607,350,0,0.8495,0.6805,1.1137,2014,8
,-80.9316502,38.30989613,351,0,0.8071,0.6012,0.9456,2014,8
,-80.98510275,38.40742305,352,0,0.8389,0.6953,1.1126,2014,8
,-81.03407802,38.39669424,353,0,0.8467,0.6213,0.9489,2014,8
,-80.9906948,38.35485742,354,0,0.7085,0.479,0.771,2014,8
,-80.90584741,38.36297306,355,0,0.7655,0.6026,0.9518,2014,8
,-81.01617674,38.30066812,356,0,0.8305,0.6509,1.0125,2014,8
,-80.97718605,38.34593489,357,0,0.7689,0.5574,0.8671,2014,8
,-81.05470067,38.35832506,358,1,0.3868,0.2741,0.4616,2014,8
,-81.02204669,38.35028729,359,1,0.4297,0.3004,0.4125,2014,8
,-81.06166562,38.34995111,360,0,0.7123,0.5024,0.8086,2014,8
,-80.91540912,38.3515609,361,0,0.8476,0.6777,1.1024,2014,8
,-80.95359505,38.34341148,362,0,0.816,0.6078,0.9474,2014,8
,-80.94330571,38.37201268,363,0,0.7345,0.546,0.8552,2014,8
,-81.01218371,38.40500617,364,0,0.8545,0.6661,1.0272,2014,8
,-80.92583603,38.40537791,365,0,0.8483,0.6228,0.9486,2014,8
,-80.97968349,38.27384454,366,0,0.834,0.6485,1.0179,2014,8
,-80.93962396,38.27331633,367,0,0.8488,0.6815,1.0643,2014,8
,-80.98487042,38.32361642,368,0,0.7927,0.6098,0.9458,2014,8
,-80.93355104,38.34777203,369,0,0.7402,0.5342,0.8162,2014,8
